Channel,DateFrom,DateTime,DateTo,identifier,Price,Section,source_timestamp
PARKMACHINE,2018-12-13T09:47:11.927Z,2018-12-13T09:48:01.543Z,2018-12-13T10:32:11.927Z,6919a428-0e4b-4179-a5fc-f3777a26ad5d,45,P2-0452,2018-12-13 09:48:01.543
VPH,2018-12-13T09:47:26.000Z,2018-12-13T09:48:01.107Z,2018-12-13T10:11:26.000Z,c6f4903a-5fee-411e-aed9-3a0c55651a4e,8,P7-0170,2018-12-13 09:48:01.107
VPH,2018-12-13T09:46:19.000Z,2018-12-13T09:47:57.043Z,2018-12-14T07:40:00.000Z,281638f5-d241-4a25-b24f-3cd857e9e2f5,70,P2-0259,2018-12-13 09:47:57.043
VPH,2018-12-13T09:47:09.000Z,2018-12-13T09:47:56.577Z,2018-12-13T11:47:09.000Z,c410b97d-e69b-4997-9904-c8f905a955aa,20,P5-2021,2018-12-13 09:47:56.577
VPH,2018-12-13T09:46:56.000Z,2018-12-13T09:47:56.043Z,2018-12-13T10:07:56.000Z,01cd7961-d295-4ee0-bf1d-b5b54628e4d5,14,P3-0169,2018-12-13 09:47:56.043
PARKMACHINE,2018-12-13T09:47:39.010Z,2018-12-13T09:47:55.933Z,2018-12-13T10:17:39.010Z,441c43be-4a47-41a3-a575-871c1d04990a,10,P6-1437,2018-12-13 09:47:55.933
PARKMACHINE,2018-12-13T09:47:32.933Z,2018-12-13T09:47:54.513Z,2018-12-13T14:17:32.933Z,7b43d809-8f24-4cb8-b0cb-5b37d74ef4f6,90,P7-0140,2018-12-13 09:47:54.513
VPH,2018-12-13T09:46:38.000Z,2018-12-13T09:47:54.247Z,2018-12-13T10:04:38.000Z,141c9196-2d24-4f9a-b300-aef6540f4556,6,P7-0115,2018-12-13 09:47:54.247
PARKMACHINE,2018-12-13T09:47:42.870Z,2018-12-13T09:47:53.653Z,2018-12-13T11:17:42.870Z,fc0e84f2-bbf0-4274-89cb-9e13b030c620,60,P7-0121,2018-12-13 09:47:53.653
VPH,2018-12-13T09:47:26.000Z,2018-12-13T09:47:52.403Z,2018-12-13T12:32:26.000Z,3d924664-815b-4b23-a4b7-73ca84129cd1,55,P8-0302,2018-12-13 09:47:52.403
VPH,2018-12-13T09:47:03.000Z,2018-12-13T09:47:50.590Z,2018-12-13T10:03:03.000Z,4471a5dc-8537-4df2-8188-5e975ff6673d,8,P5-1347,2018-12-13 09:47:50.59
PARKMACHINE,2018-12-13T09:47:34.837Z,2018-12-13T09:47:50.387Z,2018-12-13T11:47:34.837Z,6727e5e6-a85d-42eb-a8f8-d1ad4d9d2889,20,P8-0322,2018-12-13 09:47:50.387
VPH,2018-12-13T09:47:23.000Z,2018-12-13T09:47:50.043Z,2018-12-13T10:47:23.000Z,ab92ff97-123f-4672-8349-b90a6121f885,40,P7-0007,2018-12-13 09:47:50.043
PARKMACHINE,2018-12-13T09:47:16.037Z,2018-12-13T09:47:49.683Z,2018-12-13T11:47:16.037Z,f51eae6f-f858-4d09-abb6-e6319b44679d,60,P2-0251,2018-12-13 09:47:49.683
VPH,2018-12-13T09:46:37.000Z,2018-12-13T09:47:48.827Z,2018-12-13T12:46:37.000Z,8a0a767f-b9d0-4738-9971-6209af4b348b,60,P8-0224,2018-12-13 09:47:48.827
VPH,2018-12-13T09:47:17.000Z,2018-12-13T09:47:48.263Z,2018-12-13T10:17:17.000Z,92397a69-4339-4638-a8eb-10f9c4eef3bb,20,P2-0345,2018-12-13 09:47:48.263
PARKMACHINE,2018-12-13T09:47:26.487Z,2018-12-13T09:47:48.077Z,2018-12-13T10:47:26.487Z,477e1344-9393-4cd1-9653-ae1ec5f4f103,60,P2-0332,2018-12-13 09:47:48.077
VPH,2018-12-13T09:47:33.000Z,2018-12-13T09:47:46.340Z,2018-12-13T11:07:33.000Z,e2852e7e-144b-4bc6-b2c2-368b4fa040db,40,P2-0328,2018-12-13 09:47:46.34
VPH,2018-12-13T09:47:26.000Z,2018-12-13T09:47:45.933Z,2018-12-13T10:47:26.000Z,ce362dd6-73ea-4d78-9e9e-b1479fa2c5ab,30,P6-0629,2018-12-13 09:47:45.933
PARKMACHINE,2018-12-13T10:00:00.000Z,2018-12-13T09:47:41.433Z,2018-12-13T10:30:00.000Z,2b06d0dd-e49f-4f4f-9b0c-30770e626ab4,10,P8-0256,2018-12-13 09:47:41.433
VPH,2018-12-13T09:47:03.000Z,2018-12-13T09:47:39.920Z,2018-12-13T15:47:03.000Z,9c1e40b0-2af3-4c20-89f7-810272b7ace6,120,P4-0113,2018-12-13 09:47:39.92
VPH,2018-12-13T09:46:28.000Z,2018-12-13T09:47:38.183Z,2018-12-13T11:38:58.000Z,34cb3e10-0923-447c-a802-d14cf4909b9a,75,P2-0290,2018-12-13 09:47:38.183
VPH,2018-12-13T09:47:46.000Z,2018-12-13T09:47:35.763Z,2018-12-13T09:55:16.000Z,a130717f-326b-4e0b-a7b6-4fa9f113efbe,5,P3-0496,2018-12-13 09:47:35.763
VPH,2018-12-13T09:46:29.000Z,2018-12-13T09:47:33.527Z,2018-12-13T13:46:29.000Z,fc9caa05-75a3-4a68-9759-a44e6017a647,120,P2-0519,2018-12-13 09:47:33.527
PARKMACHINE,2018-12-13T09:47:16.617Z,2018-12-13T09:47:33.263Z,2018-12-13T12:17:16.617Z,1219f66e-c172-4d8c-944f-19f8de62b114,100,P1-0336,2018-12-13 09:47:33.263
PARKMACHINE,2018-12-13T09:47:20.493Z,2018-12-13T09:47:32.433Z,2018-12-13T11:17:20.493Z,9ab74a1a-4901-4687-810a-147c9cf44b42,30,P8-0229,2018-12-13 09:47:32.433
VPH,2018-12-13T09:46:43.000Z,2018-12-13T09:47:32.277Z,2018-12-13T10:46:43.000Z,ec1110c8-b4a2-4a9c-868d-8a0fced66cb9,20,P8-1129,2018-12-13 09:47:32.277
VPH,2018-12-13T09:47:20.000Z,2018-12-13T09:47:30.920Z,2018-12-13T14:47:20.000Z,e3c1a54c-6b92-40d7-911e-2dcb1834123d,50,P4-0208,2018-12-13 09:47:30.92
PARKMACHINE,2018-12-13T09:46:47.997Z,2018-12-13T09:47:30.810Z,2018-12-13T11:01:47.997Z,4ce5dd82-5045-46c8-ab11-994f49398302,75,P3-0552,2018-12-13 09:47:30.81
VPH,2018-12-13T09:46:29.000Z,2018-12-13T09:47:29.670Z,2018-12-13T11:22:29.000Z,92a4f415-54db-4780-a02e-2106ffe159e5,32,P8-0205,2018-12-13 09:47:29.67
PARKMACHINE,2018-12-13T09:47:09.703Z,2018-12-13T09:47:28.747Z,2018-12-13T10:17:09.703Z,98ad1ae5-e00c-4e92-8f90-03f0acc8fb36,20,P3-0298,2018-12-13 09:47:28.747
VPH,2018-12-13T09:46:44.000Z,2018-12-13T09:47:28.340Z,2018-12-13T11:30:44.000Z,a6ac2f66-c5db-4263-83e5-86d4cb2ebe28,52,P3-0530,2018-12-13 09:47:28.34
VPH,2018-12-13T09:46:02.000Z,2018-12-13T09:47:28.263Z,2018-12-13T10:46:02.000Z,ad54f66f-64d1-457d-86df-b2459c4af1a4,30,P3-0325,2018-12-13 09:47:28.263
VPH,2018-12-13T09:47:40.000Z,2018-12-13T09:47:28.230Z,2018-12-13T10:14:40.000Z,ebea2b6c-3f56-4d50-a201-3ed230169f99,9,P3-0603,2018-12-13 09:47:28.23
VPH,2018-12-13T09:46:05.000Z,2018-12-13T09:47:27.183Z,2018-12-13T11:46:05.000Z,c337315a-8c65-4c05-ae5f-d46de00085a6,40,P5-2036,2018-12-13 09:47:27.183
VPH,2018-12-13T09:46:44.000Z,2018-12-13T09:47:25.543Z,2018-12-13T10:46:44.000Z,31c4cba6-4157-4a38-8abf-5bfafdb41c46,30,P3-0325,2018-12-13 09:47:25.543
VPH,2018-12-13T09:45:57.000Z,2018-12-13T09:47:24.590Z,2018-12-13T10:25:57.000Z,420945db-3fbb-4958-9a7f-665168acba95,20,P8-0252,2018-12-13 09:47:24.59
PARKMACHINE,2018-12-13T09:46:46.367Z,2018-12-13T09:47:22.670Z,2018-12-13T10:16:46.367Z,eeb25da9-b802-4463-af26-07f68179ca13,10,P5-1506,2018-12-13 09:47:22.67
VPH,2018-12-13T09:46:49.000Z,2018-12-13T09:47:21.513Z,2018-12-13T10:46:49.000Z,0dd471dd-c044-41c3-8a2d-b938902cea00,40,P7-0106,2018-12-13 09:47:21.513
PARKMACHINE,2018-12-13T09:47:04.990Z,2018-12-13T09:47:18.373Z,2018-12-13T10:32:04.990Z,61976dc2-a001-4807-82d1-18daa2a4f385,22,P3-0325,2018-12-13 09:47:18.373
PARKMACHINE,2018-12-13T09:47:05.583Z,2018-12-13T09:47:16.577Z,2018-12-13T10:02:05.583Z,8d7998ae-e1e2-4870-85c9-16630681dcee,10,P6-0333,2018-12-13 09:47:16.577
VPH,2018-12-13T09:46:22.000Z,2018-12-13T09:47:16.387Z,2018-12-13T11:06:22.000Z,126a11aa-5350-43e2-b0b7-e5ae42593907,20,P3-0641,2018-12-13 09:47:16.387
VPH,2018-12-13T09:46:00.000Z,2018-12-13T09:47:16.043Z,2018-12-13T11:26:00.000Z,de3bf304-ed07-42ec-b0eb-f2b0c2ae15a1,25,P2-0262,2018-12-13 09:47:16.043
VPH,2018-12-13T09:46:49.000Z,2018-12-13T09:47:14.997Z,2018-12-13T11:31:49.000Z,ed710dbc-a5c1-461b-88a6-926c3ab0aa92,70,P3-0537,2018-12-13 09:47:14.997
VPH,2018-12-13T09:46:34.000Z,2018-12-13T09:47:12.777Z,2018-12-13T10:31:34.000Z,707ce2d4-62f8-44a9-b36c-c6a12da950af,30,P2-0135,2018-12-13 09:47:12.777
VPH,2018-12-13T09:46:50.000Z,2018-12-13T09:47:11.073Z,2018-12-13T11:01:50.000Z,c5053615-b4a2-4a40-9aaa-0429396b124c,50,P7-0041,2018-12-13 09:47:11.073
VPH,2018-12-13T09:46:26.000Z,2018-12-13T09:47:10.293Z,2018-12-13T10:46:26.000Z,f5c1f684-2b57-45ea-ad08-738f258bb332,20,P6-0252,2018-12-13 09:47:10.293
PARKMACHINE,2018-12-13T09:46:46.303Z,2018-12-13T09:47:08.857Z,2018-12-13T11:01:46.303Z,33548953-360a-4d25-b40b-7706ac267332,50,P1-0575,2018-12-13 09:47:08.857
VPH,2018-12-13T09:46:29.000Z,2018-12-13T09:47:08.683Z,2018-12-13T10:46:29.000Z,8ce9eb65-170b-42bd-9886-05cc46ecdf9a,10,P22-0002,2018-12-13 09:47:08.683
VPH,2018-12-13T09:46:29.000Z,2018-12-13T09:47:08.123Z,2018-12-13T12:31:29.000Z,669d4395-c7e3-40d6-9bf0-dc84db6b1424,55,P8-0448,2018-12-13 09:47:08.123
VPH,2018-12-13T09:45:26.000Z,2018-12-13T09:47:07.670Z,2018-12-13T12:01:26.000Z,63ad3dad-e630-4a86-9b65-64f1fabc2679,68,P3-0399,2018-12-13 09:47:07.67
VPH,2018-12-13T09:46:32.000Z,2018-12-13T09:47:06.623Z,2018-12-13T11:01:32.000Z,b8ad7bb1-4e01-466d-a3ad-d9cbe8273603,50,P2-0236,2018-12-13 09:47:06.623
VPH,2018-12-13T09:46:57.000Z,2018-12-13T09:47:04.513Z,2018-12-13T13:06:57.000Z,e6848ea8-4e89-46e4-a69d-972529b89056,50,P2-0255,2018-12-13 09:47:04.513
VPH,2018-12-13T09:45:52.000Z,2018-12-13T09:47:01.310Z,2018-12-13T11:05:52.000Z,d29135e0-02b3-4243-bffb-3dc71eae7f73,40,P5-1334,2018-12-13 09:47:01.31
PARKMACHINE,2018-12-13T09:46:48.907Z,2018-12-13T09:47:00.840Z,2018-12-13T10:16:48.907Z,d1156771-57e4-42f4-bdfe-317f64c17184,20,P8-1453,2018-12-13 09:47:00.84
VPH,2018-12-13T09:45:07.000Z,2018-12-13T09:46:58.577Z,2018-12-13T11:45:07.000Z,f44bb2d2-25c9-47a3-b7ac-d8ced56233bf,80,P1-0411,2018-12-13 09:46:58.577
VPH,2018-12-13T09:45:03.000Z,2018-12-13T09:46:58.230Z,2018-12-13T10:49:03.000Z,6a81d0be-2ac4-444e-ab6e-7e19b17cf58e,16,P3-0671,2018-12-13 09:46:58.23
PARKMACHINE,2018-12-13T09:54:00.000Z,2018-12-13T09:46:58.060Z,2018-12-13T10:24:00.000Z,04e5d029-3955-4968-8ff1-9b79e6e1a41b,10,P7-0148,2018-12-13 09:46:58.06
VPH,2018-12-13T09:45:27.000Z,2018-12-13T09:46:57.887Z,2018-12-13T12:45:27.000Z,d1c614a1-568d-408c-9227-69add51d2639,30,P4-1469,2018-12-13 09:46:57.887
VPH,2018-12-13T09:46:23.000Z,2018-12-13T09:46:54.527Z,2018-12-13T10:06:23.000Z,513829e9-2f40-48b9-80ea-6e86dbc4c47d,10,P6-0623,2018-12-13 09:46:54.527
VPH,2018-12-13T09:45:02.000Z,2018-12-13T09:46:53.810Z,2018-12-13T10:49:32.000Z,d076d268-3433-479b-9e18-48ce83c29958,43,P1-0498,2018-12-13 09:46:53.81
VPH,2018-12-13T09:46:03.000Z,2018-12-13T09:46:52.263Z,2018-12-13T10:16:03.000Z,a4c8a0d8-cff8-4aa8-9834-1f8b1ee89b4f,20,P3-0549,2018-12-13 09:46:52.263
VPH,2018-12-13T09:45:10.000Z,2018-12-13T09:46:51.873Z,2018-12-14T07:30:00.000Z,7f7862fc-41be-48ba-a7ec-6485fe4aa59e,65,P4-1621,2018-12-13 09:46:51.873
VPH,2018-12-13T09:45:25.000Z,2018-12-13T09:46:51.543Z,2018-12-13T12:45:25.000Z,d9c68b00-dc59-45f4-bb9f-cb73678be8cb,30,P5-2101,2018-12-13 09:46:51.543
VPH,2018-12-13T09:45:59.000Z,2018-12-13T09:46:51.107Z,2018-12-14T07:00:00.000Z,540265f0-97b0-4cfc-af70-d3a30346e0c7,60,P8-0458,2018-12-13 09:46:51.107
PARKMACHINE,2018-12-13T09:46:37.447Z,2018-12-13T09:46:51.073Z,2018-12-13T10:16:37.447Z,14fdcf24-21ee-49fc-94a1-445c3ce396a9,15,P3-0399,2018-12-13 09:46:51.073
VPH,2018-12-13T09:46:11.000Z,2018-12-13T09:46:50.730Z,2018-12-13T11:01:11.000Z,74a73561-e46c-47e9-a6a7-bbc12a3c9597,25,P6-0325,2018-12-13 09:46:50.73
VPH,2018-12-13T09:46:32.000Z,2018-12-13T09:46:50.560Z,2018-12-13T11:46:32.000Z,f3a1d1fa-89bd-41bb-a44b-4e1210421767,60,P3-0325,2018-12-13 09:46:50.56
VPH,2018-12-13T09:45:01.000Z,2018-12-13T09:46:49.027Z,2018-12-13T11:15:01.000Z,83043c33-da06-4cc4-9a05-9997b71cca20,30,P4-1386,2018-12-13 09:46:49.027
VPH,2018-12-13T09:46:08.000Z,2018-12-13T09:46:48.590Z,2018-12-13T10:46:08.000Z,b69c84b5-fb7e-458a-96d5-aba8823e78dd,0,P13-0001,2018-12-13 09:46:48.59
VPH,2018-12-13T09:46:04.000Z,2018-12-13T09:46:47.967Z,2018-12-13T10:52:04.000Z,558d339e-854d-4d5e-b75c-fbd0e2485bff,22,P8-0256,2018-12-13 09:46:47.967
VPH,2018-12-13T09:46:42.000Z,2018-12-13T09:46:47.873Z,2018-12-13T09:56:42.000Z,6106ed74-b810-4498-9b6a-f9b1ec1853e3,5,P4-1768,2018-12-13 09:46:47.873
VPH,2018-12-13T09:45:43.000Z,2018-12-13T09:46:47.573Z,2018-12-13T10:45:43.000Z,863b5ede-c872-45be-88f5-ebc31e3b1e33,10,P16-0001,2018-12-13 09:46:47.573
VPH,2018-12-13T09:46:13.000Z,2018-12-13T09:46:47.420Z,2018-12-13T10:16:13.000Z,fc9e09ec-ecfa-429f-a622-b632a93ba288,20,P2-0135,2018-12-13 09:46:47.42
VPH,2018-12-13T09:45:26.000Z,2018-12-13T09:46:47.373Z,2018-12-13T11:05:26.000Z,1400c056-1c89-4043-8fb8-475decb019a5,40,P2-0570,2018-12-13 09:46:47.373
VPH,2018-12-13T09:44:13.000Z,2018-12-13T09:46:46.090Z,2018-12-13T10:44:13.000Z,3b630622-f8bd-45a3-8d84-4c4b12f0571b,30,P6-0732,2018-12-13 09:46:46.09
VPH,2018-12-13T09:45:29.000Z,2018-12-13T09:46:46.013Z,2018-12-13T11:45:29.000Z,ea5543d0-c993-47f6-b3df-d10a4e6c87d1,40,P6-0544,2018-12-13 09:46:46.013
VPH,2018-12-13T09:46:26.000Z,2018-12-13T09:46:45.933Z,2018-12-13T11:06:26.000Z,d0dd06c8-f042-4f0b-8253-0c5616fe6a8b,40,P6-1311,2018-12-13 09:46:45.933
VPH,2018-12-13T09:45:54.000Z,2018-12-13T09:46:45.590Z,2018-12-13T10:30:54.000Z,43745cb4-26cc-4d0d-b47d-16ba1099c8cc,30,P7-0127,2018-12-13 09:46:45.59
VPH,2018-12-13T09:45:50.000Z,2018-12-13T09:46:39.980Z,2018-12-13T10:53:20.000Z,5cef4506-4abc-4457-8f52-5df0f0fe579c,45,P7-0163,2018-12-13 09:46:39.98
PARKMACHINE,2018-12-13T09:46:31.453Z,2018-12-13T09:46:39.670Z,2018-12-13T14:46:31.453Z,13538b69-8283-43b8-8889-1e1ffcf9a50a,200,P1-0488,2018-12-13 09:46:39.67
PARKMACHINE,2018-12-13T09:46:27.793Z,2018-12-13T09:46:38.090Z,2018-12-13T10:16:27.793Z,47a7af32-9873-4899-8f72-d30c3e35472c,30,P7-0059,2018-12-13 09:46:38.09
VPH,2018-12-13T09:46:09.000Z,2018-12-13T09:46:38.090Z,2018-12-13T11:02:39.000Z,95ee8181-3fd9-41ee-a852-e34d1148fc24,51,P1-0493,2018-12-13 09:46:38.09
VPH,2018-12-13T09:45:32.000Z,2018-12-13T09:46:37.497Z,2018-12-13T10:15:32.000Z,485d63b7-5bcb-446a-b46d-24e74fd4f159,20,P7-0163,2018-12-13 09:46:37.497
VPH,2018-12-13T09:45:41.000Z,2018-12-13T09:46:37.340Z,2018-12-13T11:03:41.000Z,18ac786b-2617-4e4e-9c0a-602e0b3cfd0e,39,P5-1407,2018-12-13 09:46:37.34
PARKMACHINE,2018-12-13T09:46:24.457Z,2018-12-13T09:46:32.373Z,2018-12-13T10:46:24.457Z,cc54dad9-0399-433e-a5c0-25e22df15b77,80,P1-0569,2018-12-13 09:46:32.373
PARKMACHINE,2018-12-13T09:46:11.853Z,2018-12-13T09:46:31.980Z,2018-12-13T12:46:11.853Z,793923c2-87b1-43b5-951b-a484d351aee8,30,P6-0115,2018-12-13 09:46:31.98
VPH,2018-12-13T09:45:46.000Z,2018-12-13T09:46:31.810Z,2018-12-13T12:45:46.000Z,fa675697-d8ed-4434-92a4-a789d33c4e20,60,P5-1133,2018-12-13 09:46:31.81
VPH,2018-12-13T09:45:53.000Z,2018-12-13T09:46:31.670Z,2018-12-13T10:15:53.000Z,851279eb-88b5-4847-82ff-5c4fa75a6b09,15,P8-0142,2018-12-13 09:46:31.67
VPH,2018-12-13T09:45:07.000Z,2018-12-13T09:46:30.217Z,2018-12-13T12:15:07.000Z,ec56a8c2-37a7-4ba8-ad0c-2a36bfc8793e,50,P4-0135,2018-12-13 09:46:30.217
VPH,2018-12-13T09:45:35.000Z,2018-12-13T09:46:29.573Z,2018-12-13T10:09:35.000Z,f0a54356-8d86-48a9-b8d0-b3fa9e6ea897,16,P2-0202,2018-12-13 09:46:29.573
VPH,2018-12-13T09:46:40.000Z,2018-12-13T09:46:29.357Z,2018-12-13T10:16:40.000Z,f7aa6223-e6ac-4935-a5b2-5a2ee672f1ea,20,P2-0176,2018-12-13 09:46:29.357
VPH,2018-12-13T09:46:47.000Z,2018-12-13T09:46:29.107Z,2018-12-13T10:06:47.000Z,7b8fdecb-91d5-4b71-8642-432f69a350a4,10,P5-1629,2018-12-13 09:46:29.107
VPH,2018-12-13T09:45:33.000Z,2018-12-13T09:46:27.450Z,2018-12-13T10:25:33.000Z,30c9d646-7389-47e7-a142-29eaa6310751,20,P8-0113,2018-12-13 09:46:27.45
VPH,2018-12-13T09:45:53.000Z,2018-12-13T09:46:26.730Z,2018-12-13T12:15:53.000Z,ff594974-c6dc-45d1-bafe-9065f3d721ed,100,P3-0432,2018-12-13 09:46:26.73
PARKMACHINE,2018-12-13T09:45:58.337Z,2018-12-13T09:46:20.653Z,2018-12-13T11:15:58.337Z,3a17994b-79e1-46c0-a28f-8e5bf9f36053,30,P6-1181,2018-12-13 09:46:20.653
VPH,2018-12-13T09:45:42.000Z,2018-12-13T09:46:19.670Z,2018-12-13T10:55:42.000Z,ee401b23-e237-4eb4-b649-6125cef75d02,35,P3-0375,2018-12-13 09:46:19.67
PARKMACHINE,2018-12-13T09:46:03.260Z,2018-12-13T09:46:18.217Z,2018-12-13T10:46:03.260Z,339ae8f8-dd6b-483e-8068-005e47d46333,40,P3-0212,2018-12-13 09:46:18.217
VPH,2018-12-13T09:45:42.000Z,2018-12-13T09:46:18.107Z,2018-12-13T09:59:42.000Z,956082e7-cf3d-4ef8-9a03-0a0e3b9444cd,7,P2-0375,2018-12-13 09:46:18.107
VPH,2018-12-13T09:45:01.000Z,2018-12-13T09:46:17.967Z,2018-12-13T11:15:01.000Z,fea5899c-376d-4616-ad69-9f293f392876,45,P2-0373,2018-12-13 09:46:17.967
VPH,2018-12-13T09:45:59.000Z,2018-12-13T09:46:17.480Z,2018-12-13T11:38:29.000Z,0b288d7a-c030-45d8-9b4a-583e3dd3e923,75,P2-0236,2018-12-13 09:46:17.48
VPH,2018-12-13T09:45:12.000Z,2018-12-13T09:46:17.183Z,2018-12-13T10:33:12.000Z,facf6638-e781-41c7-9942-df595947e87d,32,P3-0136,2018-12-13 09:46:17.183
VPH,2018-12-13T09:45:41.000Z,2018-12-13T09:46:16.700Z,2018-12-13T10:15:41.000Z,f77ff258-214e-4f98-861e-84cd490e1a27,10,P8-2215,2018-12-13 09:46:16.7
VPH,2018-12-13T09:45:52.000Z,2018-12-13T09:46:15.823Z,2018-12-13T10:15:52.000Z,24b09e78-40ff-4227-9f8b-2858b2be934b,20,P7-0127,2018-12-13 09:46:15.823
VPH,2018-12-13T09:45:06.000Z,2018-12-13T09:46:14.653Z,2018-12-13T10:45:06.000Z,9831c3a7-6ce5-46d7-90ed-3f19d1d05f47,20,P5-2038,2018-12-13 09:46:14.653
VPH,2018-12-13T09:45:12.000Z,2018-12-13T09:46:13.980Z,2018-12-13T10:55:12.000Z,980f0cc0-d1e7-46ce-8483-3800397eb773,35,P2-0570,2018-12-13 09:46:13.98
VPH,2018-12-13T09:45:15.000Z,2018-12-13T09:46:12.747Z,2018-12-13T11:25:15.000Z,8a31ea02-ca20-4afd-b1ea-786dc33b3186,50,P2-0247,2018-12-13 09:46:12.747
VPH,2018-12-13T09:45:58.000Z,2018-12-13T09:46:12.137Z,2018-12-13T13:15:58.000Z,70db29b9-6428-4047-9757-bf7ef33c73c8,140,P1-0422,2018-12-13 09:46:12.137
VPH,2018-12-13T09:46:05.000Z,2018-12-13T09:46:11.683Z,2018-12-13T12:06:05.000Z,b67cf866-27d7-4685-9ec0-db3a38f61320,70,P5-1154,2018-12-13 09:46:11.683
VPH,2018-12-13T09:45:24.000Z,2018-12-13T09:46:10.997Z,2018-12-13T10:45:24.000Z,e6f983b1-4037-4f5c-a136-b433481fa2c7,20,P4-1716,2018-12-13 09:46:10.997
VPH,2018-12-13T09:45:12.000Z,2018-12-13T09:46:08.810Z,2018-12-13T11:45:12.000Z,e67c6f6d-66cb-4004-8f21-0de569aa298b,80,P2-0237,2018-12-13 09:46:08.81
PARKMACHINE,2018-12-13T09:45:45.673Z,2018-12-13T09:46:08.217Z,2018-12-13T13:45:45.673Z,a900f1a0-cba7-4557-96cc-09bdcd2070c3,120,P2-0328,2018-12-13 09:46:08.217
VPH,2018-12-13T09:44:49.000Z,2018-12-13T09:46:07.340Z,2018-12-13T11:14:49.000Z,c6a1bb6b-6dae-4a1c-a4ae-cbe6f0bb1e25,45,P5-1167,2018-12-13 09:46:07.34
VPH,2018-12-13T09:45:21.000Z,2018-12-13T09:46:05.480Z,2018-12-13T12:45:21.000Z,74d186c4-6466-4d9b-b0cf-195f4f24125c,30,P5-2021,2018-12-13 09:46:05.48
VPH,2018-12-13T09:45:33.000Z,2018-12-13T09:46:04.450Z,2018-12-13T11:00:33.000Z,0d50c7e4-b94a-400b-b083-7c022ef21dd6,25,P3-0305,2018-12-13 09:46:04.45
VPH,2018-12-13T09:45:17.000Z,2018-12-13T09:46:04.277Z,2018-12-13T12:15:17.000Z,3d2b9e8a-3972-41db-8e53-eee038394a17,100,P1-0555,2018-12-13 09:46:04.277
VPH,2018-12-13T09:44:55.000Z,2018-12-13T09:46:03.420Z,2018-12-13T10:44:55.000Z,47011c5d-98ec-4e40-9b9b-4482fce782a0,20,P4-1955,2018-12-13 09:46:03.42
VPH,2018-12-13T09:45:55.000Z,2018-12-13T09:46:02.043Z,2018-12-13T10:03:55.000Z,9677f64d-943c-4c1b-b879-61c8cb9b73db,6,P5-1465,2018-12-13 09:46:02.043
VPH,2018-12-13T09:45:15.000Z,2018-12-13T09:46:01.527Z,2018-12-13T12:01:45.000Z,438ad3aa-2345-427a-bb82-0775bb396c04,91,P2-0420,2018-12-13 09:46:01.527
VPH,2018-12-13T09:44:45.000Z,2018-12-13T09:45:58.637Z,2018-12-13T13:04:45.000Z,aaf0cd46-009c-4a24-b131-2d9f8c7a0945,100,P8-0101,2018-12-13 09:45:58.637
VPH,2018-12-13T09:44:57.000Z,2018-12-13T09:45:58.560Z,2018-12-13T11:04:57.000Z,4e04cf5d-f8cf-4571-a926-4fb3b76b5730,40,P8-0146,2018-12-13 09:45:58.56
VPH,2018-12-13T09:45:46.000Z,2018-12-13T09:45:57.323Z,2018-12-13T10:45:46.000Z,385d96a4-4480-462f-889d-aaceda3bcec8,20,P6-1190,2018-12-13 09:45:57.323
VPH,2018-12-13T09:45:56.000Z,2018-12-13T09:45:56.747Z,2018-12-13T11:00:56.000Z,a647e281-7f14-4c73-a186-9bdad83f40f5,50,P1-0540,2018-12-13 09:45:56.747
PARKMACHINE,2018-12-13T09:45:11.897Z,2018-12-13T09:45:56.073Z,2018-12-13T10:00:11.897Z,cc7ccd39-b752-435c-8d93-ab10fdb9e3ad,15,P3-0451,2018-12-13 09:45:56.073
VPH,2018-12-13T09:45:30.000Z,2018-12-13T09:45:55.123Z,2018-12-13T11:00:30.000Z,d2a2fe21-4e9a-4bb9-a979-699f13e18466,25,P8-0135,2018-12-13 09:45:55.123
VPH,2018-12-13T09:43:59.000Z,2018-12-13T09:45:48.573Z,2018-12-13T10:17:59.000Z,556a994b-0575-48b0-8eba-80c3b8aae5fe,17,P3-0325,2018-12-13 09:45:48.573
VPH,2018-12-13T09:44:01.000Z,2018-12-13T09:45:47.683Z,2018-12-13T11:44:01.000Z,13786e3f-972c-4341-9dcf-62966d7b0c42,30,P3-0571,2018-12-13 09:45:47.683
VPH,2018-12-13T09:45:49.000Z,2018-12-13T09:45:44.840Z,2018-12-13T11:45:49.000Z,8eab1e2c-6235-4dcb-960a-78b72da4a714,80,P2-0176,2018-12-13 09:45:44.84
VPH,2018-12-13T09:45:31.000Z,2018-12-13T09:45:44.543Z,2018-12-13T10:36:31.000Z,c13e2709-604e-4c07-ad26-e99d41157b79,34,P1-0545,2018-12-13 09:45:44.543
VPH,2018-12-13T09:44:14.000Z,2018-12-13T09:45:44.197Z,2018-12-13T16:10:14.000Z,ebd49bb2-3377-4773-a324-ae876dd48981,193,P4-1768,2018-12-13 09:45:44.197
VPH,2018-12-13T09:45:15.000Z,2018-12-13T09:45:43.480Z,2018-12-13T11:35:15.000Z,6316386b-7093-4989-9076-781dbaa9dd38,55,P2-0125,2018-12-13 09:45:43.48
